,Title,Event_Date,Latitude,Longitude,ZIP
6330,Sport Art & Dart at Tarkington,2025-04-15 17:15:00,41.7647072,-87.7070193,60629.0
6331,Ballet - Beginner at Loyola,2025-04-15 16:15:00,42.0108499,-87.6616126,60626.0
6332,Park Kids - Spring at Broadway Armory,2025-04-15 15:00:00,41.9892661,-87.6597274,60660.0
6333,Fitness Boot Camp at Broadway Armory,2025-04-15 19:00:00,41.9892661,-87.6597274,60660.0
6334,Bowling (Special Rec) at Eckhart,2025-04-15 13:00:00,41.8966275,-87.6614189,60642.0
6335,Teen Fit Box at Homan Square,2025-04-15 17:00:00,41.8693788,-87.7144908,60624.0
6336,Basketball - 4 on 4 at Altgeld,2025-04-15 10:00:00,41.8747403,-87.6934362,60612.0
6337,Dance - Hip Hop at Fosco,2025-04-15 16:00:00,41.8649039,-87.6577277,60608.0
6338,Tiny Tot Tumbling at McKinley,2025-04-15 15:30:00,41.8237382,-87.6824446,60609.0
6339,Piano - Group - Beginner at Portage,2025-04-15 16:30:00,41.955369,-87.7635893,60641.0
6340,Storytime & Crafts at Haas,2025-04-15 09:30:00,41.925156,-87.6952824,60647.0
6341,Dance - Ballet - Tot 1 at Morgan Park SC,2025-04-15 17:00:00,41.6836435,-87.6804633,60647.0
6342,Stick & Puck at Morgan Park SC,2025-04-15 06:00:00,41.6836435,-87.6804633,60647.0
6343,Tiny Tot Sports at McKiernan Playground,2025-04-15 15:30:00,41.6983547,-87.7024805,60655.0
6344,Hanami - Cherry Blossom Viewing Festival at Jackson Park,2025-04-15 13:00:00,41.77881681,-87.58530378,60637.0
6345,Girls Pom Poms at Jesse White,2025-04-15 16:30:00,41.8969783,-87.6392599,60654.0
6346,Yoga/Pilates Partnership at River,2025-04-15 14:30:00,41.9739812,-87.7019591,60611.0
6347,Learn to Swim at Ellis,2025-04-15 11:00:00,41.8306379,-87.6108915,60653.0
6348,Open Swim at Wentworth,2025-04-15 20:00:00,41.7902142,-87.7790243,60638.0
6349,Boxing Skills at Scottsdale,2025-04-15 16:15:00,41.741719,-87.7360673,60652.0
6350,Girls USAG Team Gymnastics Lev. 5+ at Harrison Gym,2025-04-15 17:15:00,41.85661122,-87.67181542,60608.0
6351,Aquatic Cardio Cycling at Don Nash,2025-04-15 18:00:00,41.7657913,-87.5798235,60649.0
6352,Park Kids - Fall Winter Spring at Douglass,2025-04-15 15:00:00,41.8632347,-87.7020481,60623.0
6353,Chair Exercise at Lindblom,2025-04-15 13:15:00,41.7834138,-87.6746801,60636.0
6354,Go Run Chicago at Washington,2025-04-15 09:00:00,41.7934569,-87.6155009,60615.0
6355,Girls Gymnastics Lev. 2 at Morgan Park SC,2025-04-15 13:00:00,41.6836435,-87.6804633,60647.0
6356,Basketball - Open at Addams,2025-04-15 07:00:00,41.8623915,-87.6615673,60608.0
6357,Soccer - Level 1 at Addams,2025-04-15 17:00:00,41.8623915,-87.6615673,60608.0
6358,Soccer at Calumet,2025-04-15 17:00:00,41.7178298,-87.5306437,60617.0
6359,Walking Club at Donovan,2025-04-15 10:00:00,41.8281504,-87.6478954,60609.0
6360,Ice Skating - Freestyle Ice (Studio Rink) at McFetridge,2025-04-15 07:00:00,41.9517076,-87.6970874,60618.0
6361,Tot Spot at Athletic Field,2025-04-15 12:00:00,41.9467205,-87.7169804,60618.0
6362,Earth Day Park Clean Up at Buttercup,2025-04-15 09:00:00,41.972023,-87.6544569,60640.0
6363,T-Ball at Pulaski,2025-04-15 10:45:00,41.9067683,-87.6633132,60642.0
6364,Tiny Tot Sports at Kosciuszko,2025-04-15 14:00:00,41.9315116,-87.7237361,60647.0
6365,Gymnastics at Wentworth,2025-04-15 16:15:00,41.7902142,-87.7790243,60638.0
6366,Ice Skating - Freestyle Ice (Studio Rink) at McFetridge,2025-04-15 06:00:00,41.9517076,-87.6970874,60618.0
6367,Park Kids - Fall Winter Spring at Jackie Robinson,2025-04-15 15:00:00,41.7022519,-87.648286,60643.0
6368,Ice Skating - Baby Blades at Morgan Park SC,2025-04-15 11:15:00,41.6836435,-87.6804633,60647.0
6369,Ice Skating - Adult Open Skate at Morgan Park SC,2025-04-15 12:10:00,41.6836435,-87.6804633,60647.0
6370,Track & Field at Douglass,2025-04-15 16:30:00,41.8632347,-87.7020481,60623.0
6371,3D Printing at Jensen,2025-04-15 18:00:00,41.9659777,-87.7208824,60625.0
6372,Pickleball - Open at Kilbourn,2025-04-15 13:00:00,41.9440726,-87.7389875,60641.0
6373,Oil Painting at Eugene Field,2025-04-15 12:30:00,41.97400868,-87.72234321,60625.0
6374,Pickleball at Norwood,2025-04-15 13:30:00,41.9865856,-87.7934711,60631.0
6375,Basketball at Merrimac,2025-04-15 16:15:00,41.9526427,-87.7851891,60634.0
6376,Kiddie College - Spring at Maggie Daley,2025-04-15 09:00:00,41.88304272,-87.61839688,60605.0
6377,Ice Skating - Adult Skate (Hockey) at McFetridge,2025-04-15 12:00:00,41.9517076,-87.6970874,60618.0
6378,Track & Field (ASMG) - Open at Gately,2025-04-15 15:00:00,41.70851588,-87.60317802,60628.0
6379,Volleyball at Mann,2025-04-15 18:15:00,41.659128,-87.5490374,60633.0
6380,Dance - Steppers at Fuller,2025-04-15 18:00:00,41.8122536,-87.6346084,60609.0
6381,Ice Skating - Tot 1 at McFetridge,2025-04-15 16:45:00,41.9517076,-87.6970874,60618.0
6382,Walking Club at Marquette,2025-04-15 10:30:00,41.7706072,-87.7030116,60629.0
6383,Social Club (Special Rec) at Piotrowski,2025-04-15 09:00:00,41.8365049,-87.7308512,60623.0
6384,Aquatic Exercise II - Low Impact at Ellis,2025-04-15 18:15:00,41.8306379,-87.6108915,60653.0
6385,Play Production at Berger,2025-04-15 15:30:00,42.0019867,-87.6887714,60660.0
6386,Cheer Tumbling Mini at Morgan Park SC,2025-04-15 11:00:00,41.6836435,-87.6804633,60647.0
6387,Seasonal Sports at Owens,2025-04-15 16:00:00,41.7351601,-87.5738402,60617.0
6388,Park Kids - Spring at Don Nash,2025-04-15 15:00:00,41.7657913,-87.5798235,60649.0
6389,Earth Day Park Clean Up at Golden Gate,2025-04-15 09:00:00,41.65807,-87.611468,60627.0
6390,Boys Twinkle Stars Gymnastics at Harrison Gymnastics,2025-04-15 15:00:00,41.85661122,-87.67181542,60608.0
6391,Pickleball - Open at Haas,2025-04-15 12:30:00,41.925156,-87.6952824,60647.0
6392,Low Impact Aerobics at Davis Square,2025-04-15 11:30:00,41.8132366,-87.6668854,60609.0
6393,Park Kids - Spring at Dooley,2025-04-15 14:00:00,41.7528493,-87.7183287,60652.0
6394,Low Impact Aerobics at Ogden,2025-04-15 11:00:00,41.7750512,-87.6553561,60636.0
6395,Mighty Munchkins at Altgeld,2025-04-15 15:30:00,41.8747403,-87.6934362,60612.0
6396,Dance - Ballet - Tot 1 at McFetridge,2025-04-15 09:00:00,41.9517076,-87.6970874,60618.0
6397,Table Tennis - Open at Loyola,2025-04-15 17:30:00,42.0108499,-87.6616126,60626.0
6398,Ice Skating - Delta at McFetridge,2025-04-15 17:15:00,41.9517076,-87.6970874,60618.0
6399,"Mens 16"" Softball League at Hamlin",2025-04-15 18:30:00,41.9370863,-87.6805212,60618.0
6400,Basketball - Open at Pottawattomie,2025-04-15 19:00:00,42.0151063,-87.6780744,60626.0
6401,Ice Skating - Alpha at McFetridge,2025-04-15 17:15:00,41.9517076,-87.6970874,60618.0
6402,Ice Skating - Freestyle Ice (Main Rink) at McFetridge,2025-04-15 14:45:00,41.9517076,-87.6970874,60618.0
6403,Pickleball - Open at Fernwood,2025-04-15 11:30:00,41.7042165,-87.6383391,60628.0
6404,Soccer Skills at Welles,2025-04-15 11:45:00,41.9628085,-87.6863871,60625.0
6405,Volleyball Partnership at Wicker,2025-04-15 18:45:00,41.9080486,-87.676738,60622.0
6406,Little Artists Partnership at Wicker,2025-04-15 10:30:00,41.9080486,-87.676738,60622.0
6407,May in Motion: Total Body Bootcamp at Ping Tom,2025-04-15 12:00:00,41.8591184,-87.6325964,60616.0
6408,Baseball - Cubs Rookie League at Rutherford Sayre,2025-04-15 10:30:00,41.9208169,-87.7971244,60707.0
6409,Floor Hockey at Hale,2025-04-15 15:00:00,41.7798885,-87.7784666,60638.0
6410,Dance - Jazz - Teen/Preteen 2 at McFetridge,2025-04-15 19:15:00,41.9517076,-87.6970874,60618.0
6411,Girls USAG Team Gymnastics Xcel S at Calumet Gymnastics,2025-04-15 17:15:00,41.7178298,-87.5306436,60617.0
6412,Basketball - Open at Jensen,2025-04-15 18:30:00,41.9659777,-87.7208824,60625.0
6413,Sailing - After School - Smallboat at Judd Goldman,2025-04-15 16:00:00,41.8633189,-87.6092111,60605.0
6414,Special Olympics Sports League at Independence,2025-04-15 17:00:00,41.9529315,-87.7247755,60618.0
6415,Pre-K Open Gym at Morgan Park SC,2025-04-15 11:00:00,41.6836435,-87.6804633,60647.0
6416,Boot Camp at Archer,2025-04-15 18:15:00,41.8040097,-87.7357124,60632.0
6417,Dodgeball at Bogan,2025-04-15 16:30:00,41.7487643,-87.7206719,60652.0
6418,Special Olympics Sports League at Marquette,2025-04-15 09:30:00,41.7706072,-87.7030116,60629.0
6419,Earth Day Park Clean Up at Armstrong,2025-04-15 09:00:00,41.814061,-87.6109949,60653.0
6420,Pickleball - Open at McFetridge,2025-04-15 19:00:00,41.9517076,-87.6970874,60618.0
6421,Soccer Partnership at Maplewood,2025-04-15 10:05:00,41.911554,-87.6912396,60647.0
6422,Tennis - Drop In Level 3 at McFetridge,2025-04-15 09:00:00,41.9517076,-87.6970874,60618.0
6423,Drawing & Painting at Edison,2025-04-15 19:00:00,42.00404685,-87.81758738,60631.0
6424,Girls Dance at Warren,2025-04-15 16:00:00,42.0021787,-87.6890062,60645.0
6425,Bags at Vittum,2025-04-15 19:15:00,41.8023503,-87.7482424,60638.0
6426,Park Kids - Spring at Paschen,2025-04-15 14:30:00,42.009047,-87.6798808,60626.0
6427,Archery at Horner,2025-04-15 16:45:00,41.960554,-87.6977103,60618.0
6428,Trash to Treasure at Simons,2025-04-15 18:00:00,41.9115357,-87.7152608,60647.0
6429,Jewelry at Oriole,2025-04-15 14:00:00,41.9782824,-87.8144555,60656.0
6430,Open Swim at Stanton,2025-04-15 14:30:00,41.9050867,-87.6446463,60610.0
6431,"Pitch, Hit, and Run Skills at West Pullman",2025-04-15 13:30:00,41.6700406,-87.6320972,60628.0
6432,Soccer - 5 on 5 at Mozart,2025-04-15 16:30:00,41.9176511,-87.7235197,60647.0
6433,Seasonal Sports Club at Veteran's Memorial,2025-04-15 16:30:00,41.7176475,-87.5558444,60617.0
6434,Windy City Hoops-Basketball at Homan Square,2025-04-15 17:00:00,41.8693788,-87.7144908,60624.0
6435,Track & Field (ASMG) - Open at Gately,2025-04-15 07:00:00,41.70851588,-87.60317802,60628.0
6436,Tennis - Round Robin at McFetridge,2025-04-15 08:00:00,41.9517076,-87.6970874,60618.0
6437,Pickleball - Drills and Skills - Advanced at McFetridge,2025-04-15 11:00:00,41.9517076,-87.6970874,60618.0
6438,Family Arts and Crafts at Rutherford Sayre,2025-04-15 18:00:00,41.9208169,-87.7971244,60707.0
6439,Tiny Tot Swim - Level I at Eckhart,2025-04-15 10:15:00,41.8966275,-87.6614189,60642.0
6440,Earth Day Park Clean Up at Hamlin,2025-04-15 09:00:00,41.9370863,-87.6805212,60618.0
6441,Twinkle Stars Gymnastics at Peterson Gymnastics,2025-04-15 13:30:00,41.9861619,-87.7267919,60611.0
6442,Park Kids - Spring at Ada,2025-04-15 15:00:00,41.6882676,-87.65597843,60643.0
6443,Strength & Conditioning at Warren,2025-04-15 09:30:00,42.0021787,-87.6890062,60645.0
6444,Family Night Out at McKiernan Playground,2025-04-15 18:00:00,41.6983547,-87.7024805,60655.0
6445,Line Dance at Trumbull,2025-04-15 13:00:00,41.7056963,-87.5644536,60617.0
6446,Intro to Flag Football (ASMG) at Gately,2025-04-15 18:00:00,41.70851588,-87.60317802,60628.0
6447,Chair Exercise at La Follette,2025-04-15 12:00:00,41.9053144,-87.7552631,60651.0
6448,Park Kids at Blackhawk,2025-04-15 15:00:00,41.9228706,-87.7516003,60639.0
6449,Pickleball at Revere,2025-04-15 16:00:00,41.9536443,-87.692032,60618.0
6450,Park Kids - Fall Winter Spring (ages 6-8) at Haines School,2025-04-15 14:45:00,41.8497616,-87.6339015,60616.0
6451,Circuit Training at Chicago Women's,2025-04-15 07:00:00,41.85770585,-87.62200394,60616.0
6452,Dance - Tap Partnership at Loyola,2025-04-15 16:15:00,42.0108499,-87.6616126,60626.0
6453,Ice Skating - Freestyle Ice (Studio Rink) at McFetridge,2025-04-15 15:45:00,41.9517076,-87.6970874,60618.0
6454,High Jump Techniques (ASMG) at Gately,2025-04-15 18:00:00,41.70851588,-87.60317802,60628.0
6455,Line Dance at Austin Town Hall,2025-04-15 12:00:00,41.8882977,-87.7658014,60644.0
6456,Track & Field (ASMG) - Open at Gately,2025-04-15 07:00:00,41.70851588,-87.60317802,60628.0
6457,Learn to Swim at Fernwood,2025-04-15 16:00:00,41.7042165,-87.6383391,60628.0
6458,Ice Skating - Basic Edge Class at Morgan Park SC,2025-04-15 10:30:00,41.6836435,-87.6804633,60647.0
6459,Gymnastics Summer Camp at Morgan Park SC,2025-04-15 09:30:00,41.6836435,-87.6804633,60647.0
6460,Ice Skating - Pre-Alpha at McFetridge,2025-04-15 11:15:00,41.9517076,-87.6970874,60618.0
6461,Earth Day Park Clean Up at Eckhart,2025-04-15 09:00:00,41.8966275,-87.6614189,60642.0
6462,Table Games at Hamilton,2025-04-15 10:00:00,41.7628279,-87.6376924,60621.0
6463,Dance - Hip Hop - Youth 1 (ASMG) at Gately,2025-04-15 13:00:00,41.70851588,-87.60317802,60628.0
6464,Ceramics at Riis,2025-04-15 13:00:00,41.92461603,-87.77910948,60639.0
6465,Soccer at Senn,2025-04-15 17:45:00,41.98906231,-87.66798476,60660.0
6466,Animal Explorers at Eckhart,2025-04-15 15:15:00,41.8966275,-87.6614189,60642.0
6467,Ice Skating - Freestyle Ice (Studio Rink) at McFetridge,2025-04-15 06:00:00,41.9517076,-87.6970874,60618.0
6468,Arts & Crafts at Homan Square,2025-04-15 13:00:00,41.8693788,-87.7144908,60624.0
6469,Pickleball - Open at McFetridge,2025-04-15 19:00:00,41.9517076,-87.6970874,60618.0
6470,Basketball Skills at Wrightwood,2025-04-15 15:45:00,41.928224,-87.6667052,60614.0
6471,Track & Field at Sheridan,2025-04-15 09:00:00,41.8705565,-87.6548397,60607.0
6472,Learn to Swim at Shabbona,2025-04-15 15:30:00,41.9450449,-87.799699,60634.0
6473,Little Artists at Cornell Square,2025-04-15 12:30:00,41.80239863,-87.6710701,60609.0
6474,Ice Skating - Freestyle Ice (Main Rink) at McFetridge,2025-04-15 13:45:00,41.9517076,-87.6970874,60618.0
6475,Special Olympics Bowling/Fitness at McGuane,2025-04-15 10:00:00,41.8411442,-87.6485994,60608.0
6476,Tot Spot at Addams,2025-04-15 10:00:00,41.8623915,-87.6615673,60608.0
6477,Ice Skating - Freestyle Ice (Studio Rink) at McFetridge,2025-04-15 07:00:00,41.9517076,-87.6970874,60618.0
6478,Senior Citizens Club at Hiawatha,2025-04-15 10:00:00,41.9438018,-87.8261207,60634.0
6479,Ice Skating - Adult Open Skate at Morgan Park SC,2025-04-15 12:10:00,41.6836435,-87.6804633,60647.0
6480,Paper Plane Engineering at Sauganash,2025-04-15 15:30:00,41.9882037,-87.7372685,60646.0
6481,Dino Diggers at McKinley,2025-04-15 12:30:00,41.8237382,-87.6824446,60609.0
6482,Conditioning at Chopin,2025-04-15 12:30:00,41.9432061,-87.762451,60641.0
6483,Art & ABCs at Merrimac,2025-04-15 15:45:00,41.9526427,-87.7851891,60634.0
6484,Volleyball - Open at Scottsdale,2025-04-15 17:45:00,41.741719,-87.7360673,60652.0
6485,Park Kids - Spring at Fuller,2025-04-15 15:00:00,41.8122536,-87.6346084,60609.0
6486,Guitar - Group at Horner,2025-04-15 17:30:00,41.960554,-87.6977103,60618.0
6487,Park Kids - Spring at Jackson,2025-04-15 15:00:00,41.7787728,-87.5856256,60637.0
6488,Soccer at Strohacker,2025-04-15 16:00:00,41.7939861,-87.7319612,60632.0
6489,Pickleball - Open at Emmerson,2025-04-15 14:30:00,41.9948698,-87.6770939,60660.0
6490,Senior Citizens Club at Davis Square,2025-04-15 11:30:00,41.8132366,-87.6668854,60609.0
6491,Badminton at Ping Tom,2025-04-15 16:00:00,41.8591184,-87.6325964,60616.0
6492,Girls Basketball Skills at Garfield,2025-04-15 11:00:00,41.8826775,-87.7162576,60624.0
6493,Fun and Games at Gage,2025-04-15 15:00:00,41.7935846,-87.6849628,60632.0
6494,Ice Skating - Adult Skate (Hockey) at McFetridge,2025-04-15 12:00:00,41.9517076,-87.6970874,60618.0
6495,Sound Studio Partnership at Palmer,2025-04-15 16:30:00,41.6919025,-87.6162736,60628.0
6496,Play School at Blackhawk,2025-04-15 10:30:00,41.9228706,-87.7516003,60639.0
6497,Nature Fun at Brands,2025-04-15 12:30:00,41.94118559,-87.69922256,60618.0
6498,Learn to Swim at La Follette,2025-04-15 11:00:00,41.9053144,-87.7552631,60651.0
6499,"Moms, Pops & Tots Interaction at Green Briar",2025-04-15 11:45:00,41.990895,-87.696379,60659.0
6500,Social Club at O'Hallaren,2025-04-15 15:30:00,41.742683,-87.6692724,60620.0
6501,Ice Skating - Freestyle Ice (Studio Rink) at McFetridge,2025-04-15 07:00:00,41.9517076,-87.6970874,60618.0
6502,T-Ball at Kosciuszko,2025-04-15 14:00:00,41.9315116,-87.7237361,60647.0
6503,Rising Stars Gymnastics at Harrison Gymnastics,2025-04-15 10:45:00,41.85661122,-87.67181542,60608.0
6504,Womens Basketball - Open at Lindblom,2025-04-15 11:00:00,41.7834138,-87.6746801,60636.0
6505,Drill Team at LeClaire-Hearst,2025-04-15 17:30:00,41.8133062,-87.7513488,60638.0
6506,Ice Skating - Freestyle Ice (Main Rink) at McFetridge,2025-04-15 08:00:00,41.9517076,-87.6970874,60618.0
6507,Fun and Games (Special Rec) at Wentworth,2025-04-15 17:30:00,41.7902142,-87.7790243,60638.0
6508,Table Games at Seward,2025-04-15 15:30:00,41.9028389,-87.6374186,60610.0
6509,Photography - Film at Revere,2025-04-15 13:30:00,41.9536443,-87.692032,60618.0
6510,Art & ABCs at Bell,2025-04-15 10:00:00,41.9491109,-87.7961213,60634.0
6511,Boxing at Humboldt,2025-04-15 18:00:00,41.907065,-87.7030079,60622.0
6512,Aquatic Exercise III - High Impact at Shabbona,2025-04-15 19:45:00,41.9450449,-87.799699,60634.0
6513,Teen Club at Sherwood,2025-04-15 16:30:00,41.7905907,-87.6340628,60621.0
6514,TEAM Sports at Harris,2025-04-15 17:00:00,41.7819343,-87.604879,60637.0
6515,Basketball - Open at Washington,2025-04-15 13:00:00,41.7934569,-87.6155009,60615.0
6516,Dance - Ballet - Tot 2 at McFetridge,2025-04-15 17:00:00,41.9517076,-87.6970874,60618.0
6517,Propagation Workshop at NPV,2025-04-15 16:30:00,41.98801757,-87.72430658,60646.0
6518,Ice Skating - Freestyle 5 at McFetridge,2025-04-15 18:50:00,41.9517076,-87.6970874,60618.0
6519,Ice Skating - Freestyle 2 at McFetridge,2025-04-15 18:50:00,41.9517076,-87.6970874,60618.0
6520,Aquatic Exercise II - Low Impact at Rosenblum,2025-04-15 19:00:00,41.7579221,-87.5788199,60649.0
6521,Tiny Tot Swim - Level II at Mann,2025-04-15 11:00:00,41.659128,-87.5490374,60633.0
6522,Cooking Academy at Kennicott,2025-04-15 16:00:00,41.8142767,-87.5973772,60653.0
6523,Boys Seasonal Sports at Wentworth Gardens,2025-04-15 16:00:00,41.8254256,-87.6316705,60609.0
6524,Ice Skating - Adult Skate (Hockey) at McFetridge,2025-04-15 12:00:00,41.9517076,-87.6970874,60618.0
6525,Tiny Tot Tumbling at Mann,2025-04-15 15:45:00,41.659128,-87.5490374,60633.0
6526,Community Garden Plot Application at Skinner,2025-04-15 07:00:00,41.878693,-87.660696,60606.0
6527,Parent & Tot Gymnastics at Harrison Gymnastics,2025-04-15 09:00:00,41.85661122,-87.67181542,60608.0
6528,Soccer at Marquette,2025-04-15 16:00:00,41.7706072,-87.7030116,60629.0
6529,Basketball - Open at Dvorak,2025-04-15 18:00:00,41.855021,-87.6539074,60608.0
6530,Team Tumbling at Ping Tom,2025-04-15 16:00:00,41.8591184,-87.6325964,60616.0
6531,Game Room at Pottawattomie,2025-04-15 18:15:00,42.0151063,-87.6780744,60626.0
6532,Flag Football at Bogan,2025-04-15 17:30:00,41.7487643,-87.7206719,60652.0
6533,Learn to Swim at Harrison,2025-04-15 13:30:00,41.8570523,-87.6718838,60608.0
6534,Arts & Crafts at McKinley,2025-04-15 16:15:00,41.8237382,-87.6824446,60609.0
6535,Ice Skating - Freestyle Ice (Studio Rink) at McFetridge,2025-04-15 08:00:00,41.9517076,-87.6970874,60618.0
6536,Girls Gymnastics Lev. 1 at Morgan Park SC,2025-04-15 16:00:00,41.6836435,-87.6804633,60647.0
6537,Teen Club at Avalon,2025-04-15 18:30:00,41.7437383,-87.5941856,60619.0
6538,Soccer at West Lawn,2025-04-15 16:00:00,41.77446026,-87.72885025,60629.0
6539,Volleyball at Scottsdale,2025-04-15 15:45:00,41.741719,-87.7360673,60652.0
6540,Chicago's First Responder Yoga at Oriole,2025-04-15 10:00:00,41.9782824,-87.8144555,60656.0
6541,Bowling (Special Rec) at Douglass,2025-04-15 15:00:00,41.8632347,-87.7020481,60623.0
6542,Summer Camp at Addams,2025-04-15 09:00:00,41.8623915,-87.6615673,60608.0
6543,Senior Citizens Club at Touhy,2025-04-15 10:30:00,42.0152489,-87.6729581,60626.0
6544,Ice Skating - Tot 1 at McFetridge,2025-04-15 09:35:00,41.9517076,-87.6970874,60618.0
6545,Dodgeball at Kennedy,2025-04-15 17:00:00,41.6871472,-87.6817302,60655.0
6546,Pickleball - Open at Independence,2025-04-15 08:30:00,41.9529315,-87.7247755,60618.0
6547,Walking Club at Lincoln,2025-04-15 10:00:00,41.9196663,-87.63585178,60610.0
6548,Music Partnership at Wicker,2025-04-15 09:30:00,41.9080486,-87.676738,60622.0
6549,Gymnastics at Schreiber,2025-04-15 15:30:00,41.9990021,-87.669297,60626.0
6550,Tot Spot at Addams,2025-04-15 10:00:00,41.8623915,-87.6615673,60608.0
6551,Basketball - Open at Chase,2025-04-15 20:00:00,41.96767541,-87.66893158,60640.0
6552,Pickleball - Open at McFetridge,2025-04-15 13:00:00,41.9517076,-87.6970874,60618.0
6553,Ice Skating - Adult Skate (Figure Skating) at McFetridge,2025-04-15 12:00:00,41.9517076,-87.6970874,60618.0
6554,Tiny Tot Swim - Level II at Foster,2025-04-15 16:00:00,41.7417044,-87.6600082,60620.0
6555,Table Games at Taylor,2025-04-15 12:00:00,41.8087925,-87.6282097,60609.0
6556,Intro to Basketball (ASMG) at Gately,2025-04-15 18:00:00,41.70851588,-87.60317802,60628.0
6557,Basketball Skills at Green Briar,2025-04-15 17:00:00,41.990895,-87.696379,60659.0
6558,Badminton at Austin Town Hall,2025-04-15 16:00:00,41.8882977,-87.7658014,60644.0
6559,Summer Camp at Addams,2025-04-15 09:00:00,41.8623915,-87.6615673,60608.0
6560,Table Games at Armour Square,2025-04-15 15:30:00,41.8341744,-87.6350089,60616.0
6561,Tiny Tot Swim - Level II at Ridge,2025-04-15 11:00:00,41.7187548,-87.6677416,60643.0
6562,Recreational Tumbling at Senka,2025-04-15 19:00:00,41.7903019,-87.7115826,60632.0
6563,Tennis Lessons: Red Ball 1 at McFetridge,2025-04-15 09:00:00,41.9517076,-87.6970874,60618.0
6564,TEAM Sports at Kosciuszko,2025-04-15 19:00:00,41.9315116,-87.7237361,60647.0
6565,Ice Skating - Freestyle Ice (Main Rink) at McFetridge,2025-04-15 08:00:00,41.9517076,-87.6970874,60618.0
6566,Walking Club at Senn,2025-04-15 11:30:00,41.98906231,-87.66798476,60660.0
6567,Tiny Tot Sports at Eugene Field,2025-04-15 13:30:00,41.97400868,-87.72234321,60625.0
6568,Basketball - Open at Taylor-Lauridsen,2025-04-15 16:30:00,41.8179027,-87.6437655,60609.0
6569,Seasonal Sports at Dvorak,2025-04-15 16:00:00,41.855021,-87.6539074,60608.0
6570,May in Motion: Power Flow Yoga at Tuley,2025-04-15 19:00:00,41.7301281,-87.6112026,60619.0
6571,Park Kids - Fall Winter Spring at Sherman,2025-04-15 15:00:00,41.7991604,-87.6574279,60609.0
6572,Ice Skating - Adult Skate (Figure Skating) at McFetridge,2025-04-15 12:00:00,41.9517076,-87.6970874,60618.0
6573,South Side Skating Academy Jr. at Morgan Park SC,2025-04-15 16:50:00,41.6836435,-87.6804633,60647.0
6574,Parent & Tot Gymnastics at Donovan,2025-04-15 10:30:00,41.8281504,-87.6478954,60609.0
6575,Recreational Tumbling at Taylor-Lauridsen,2025-04-15 15:30:00,41.8179027,-87.6437655,60609.0
6576,Seasonal Sports at Kosciuszko,2025-04-15 17:00:00,41.9315116,-87.7237361,60647.0
6577,Cardio Tennis Partnership at Mandrake,2025-04-15 07:30:00,41.8234676,-87.6069252,60653.0
6578,Open Gym Gymnastics at Morgan Park SC,2025-04-15 12:00:00,41.6836435,-87.6804633,60647.0
6579,Girls Gymnastics Lev. 2 at Jesse White Gym,2025-04-15 16:30:00,41.896867,-87.63932,60654.0
6580,Baseball at Calumet,2025-04-15 16:30:00,41.7178298,-87.5306437,60617.0
6581,Basketball - Open at Sumner,2025-04-15 17:00:00,41.8708022,-87.7342796,60624.0
6582,Track & Field at Welles,2025-04-15 16:30:00,41.9628085,-87.6863871,60625.0
6583,Girls Dance - Tap at Wentworth,2025-04-15 17:15:00,41.7902142,-87.7790243,60638.0
6584,Cooking (Special Rec) at Douglass,2025-04-15 15:00:00,41.8632347,-87.7020481,60623.0
6585,Soccer Skills at Broadway Armory,2025-04-15 16:30:00,41.9892661,-87.6597274,60660.0
6586,Fun with Fabric at Homan Square,2025-04-15 10:00:00,41.8693788,-87.7144908,60624.0
6587,"Moms, Pops & Tots Interaction at McKiernan Playground",2025-04-15 10:15:00,41.6983547,-87.7024805,60655.0
6588,World Art at Tarkington,2025-04-15 17:15:00,41.7647072,-87.7070193,60629.0
6589,Cross Training (Special Rec) at Kosciuszko,2025-04-15 14:30:00,41.9315116,-87.7237361,60647.0
6590,Park Kids - Spring at Murray,2025-04-15 15:00:00,41.7597025,-87.6679957,60655.0
6591,Poetry - Words@Play at South Shore,2025-04-15 11:00:00,41.7683018,-87.563868,60649.0
6592,Twinkle Stars Gymnastics at Jesse White Gymnastics,2025-04-15 15:15:00,41.896867,-87.63932,60654.0
6593,Leisure Education (Special Rec) at Owens,2025-04-15 14:00:00,41.7351601,-87.5738402,60617.0
6594,Tiny Tot Tumbling at Brands,2025-04-15 13:15:00,41.94118559,-87.69922256,60618.0
6595,Park Kids - Fall Winter Spring at Owens,2025-04-15 14:00:00,41.7351601,-87.5738402,60617.0
6596,Ballet - Beginner at Chicago Women's,2025-04-15 14:45:00,41.85770585,-87.62200394,60616.0
6597,Ceramics - Wheel - Advanced at Athletic Field,2025-04-15 18:00:00,41.9467205,-87.7169804,60618.0
6598,Aquatic Exercise II - Low Impact at Homan Square,2025-04-15 18:15:00,41.8693788,-87.7144908,60624.0
6599,Music and Movement at Morgan Park SC,2025-04-15 16:45:00,41.6836435,-87.6804633,60647.0
6600,Pickleball at The Park at NTA,2025-04-15 18:15:00,41.8526024,-87.6292349,60616.0
6601,Park Kids - Spring at Hamilton,2025-04-15 15:00:00,41.7628279,-87.6376924,60621.0
6602,Ice Hockey - Learn to Skate Level 1 at McFetridge,2025-04-15 17:00:00,41.9517076,-87.6970874,60618.0
