Date,Temp_Avg,Temp_Min,Temp_Max,Precipitation,Snowfall,Wind_Direction,Wind_Speed,Pressure
2023-10-27,19.7,7.2,22.2,1.8,0.0,231.0,18.4,1014.7
2023-10-28,8.2,3.9,11.1,0.0,0.0,353.0,18.4,1024.1
2023-10-29,7.9,3.9,8.3,0.3,0.0,343.0,20.2,1020.8
2023-10-30,4.1,-0.5,6.7,0.0,0.0,285.0,14.0,1022.4
2023-10-31,0.9,-1.0,3.3,0.8,0.0,258.0,18.7,1019.9
2023-01-11,1.9,-1.6,5.6,0.0,0.0,250.0,13.3,1027.1
2023-02-11,6.5,1.7,13.9,0.0,0.0,202.0,18.4,1022.5
2023-03-11,10.8,8.3,15.0,0.3,0.0,210.0,15.8,1017.4
2023-04-11,10.8,5.0,15.6,0.0,0.0,3.0,8.6,1020.4
2023-05-11,9.1,3.3,16.7,0.0,0.0,198.0,11.9,1019.3
2023-06-11,15.6,12.8,20.6,0.0,0.0,228.0,24.1,1006.7
2023-07-11,11.1,5.0,13.3,0.0,0.0,32.0,15.8,1015.2
2023-08-11,9.9,8.3,13.3,2.0,0.0,69.0,15.8,1007.8
2023-09-11,9.4,4.4,13.3,0.0,0.0,259.0,16.6,1017.1
2023-10-11,6.5,1.7,8.3,0.0,0.0,276.0,13.3,1023.4
2023-11-11,4.2,-1.0,10.6,0.0,0.0,219.0,6.8,1030.1
2023-12-11,8.7,5.6,13.9,0.0,0.0,184.0,18.4,1026.7
2023-11-13,10.6,3.3,17.2,0.0,0.0,277.0,12.6,1027.0
2023-11-14,8.1,0.0,16.1,0.0,0.0,198.0,9.7,1026.3
2023-11-15,11.0,6.1,17.8,0.0,0.0,228.0,11.5,1021.3
2023-11-16,11.9,6.7,18.9,0.0,0.0,199.0,19.1,1014.6
2023-11-17,12.4,1.1,15.6,0.3,0.0,338.0,15.1,1013.5
2023-11-18,4.7,-0.5,11.7,0.0,0.0,238.0,13.0,1016.7
2023-11-19,7.0,1.7,12.2,0.0,0.0,27.0,10.4,1017.7
2023-11-20,7.8,5.6,10.0,3.8,0.0,87.0,21.6,1019.9
2023-11-21,5.9,2.2,6.7,11.2,0.0,336.0,16.2,1012.0
2023-11-22,4.1,1.1,7.8,0.0,0.0,259.0,14.4,1015.3
2023-11-23,4.0,0.0,8.9,0.0,0.0,330.0,16.6,1017.7
2023-11-24,-0.4,-3.8,1.1,0.0,0.0,348.0,18.4,1031.5
2023-11-25,-1.1,-4.3,3.9,0.0,0.0,333.0,5.4,1026.1
2023-11-26,-0.2,-2.1,0.6,4.3,30.0,253.0,10.8,1011.3
2023-11-27,-3.3,-7.7,-1.6,0.0,30.0,267.0,20.2,1016.7
2023-11-28,-7.5,-9.9,-4.3,0.0,0.0,260.0,16.2,1023.4
2023-11-29,-2.8,-6.6,4.4,0.0,0.0,222.0,16.2,1013.2
2023-11-30,4.2,0.0,10.6,0.0,0.0,225.0,15.5,1009.9
2023-01-12,6.6,3.9,6.7,16.8,0.0,31.0,13.0,1010.2
2023-02-12,4.8,3.9,6.1,0.0,0.0,31.0,10.1,1014.4
2023-03-12,4.1,2.2,4.4,7.1,0.0,274.0,11.5,1008.2
2023-04-12,2.8,0.0,5.0,0.0,0.0,283.0,9.7,1015.1
2023-05-12,2.7,0.0,5.0,3.0,0.0,6.0,14.0,1018.1
2023-06-12,1.8,0.0,3.9,0.0,0.0,245.0,16.9,1022.7
2023-07-12,5.0,2.2,10.6,0.0,0.0,198.0,16.6,1010.0
2023-08-12,9.7,7.8,13.3,0.0,0.0,196.0,23.0,1005.4
2023-09-12,10.0,1.7,12.2,6.1,0.0,230.0,25.2,1007.2
2023-10-12,1.7,-1.0,1.7,0.0,0.0,287.0,15.5,1016.7
2023-11-12,-0.7,-2.1,2.2,0.0,0.0,224.0,11.5,1021.2
2023-12-12,1.2,-2.7,3.3,0.0,0.0,255.0,14.8,1027.3
2023-12-13,-0.6,-4.9,5.0,0.0,0.0,256.0,8.6,1038.2
2023-12-14,3.4,0.0,10.6,0.0,0.0,221.0,11.9,1036.6
2023-12-15,6.1,1.7,11.7,0.0,0.0,178.0,10.4,1029.9
2023-12-16,6.9,5.0,7.8,10.4,0.0,149.0,14.4,1018.6
2023-12-17,6.2,2.2,6.7,0.0,0.0,242.0,15.5,1010.3
2023-12-18,0.6,-6.6,2.2,0.0,0.0,306.0,25.9,1014.0
2023-12-19,-4.8,-8.2,0.6,0.0,0.0,217.0,14.4,1024.5
2023-12-20,1.6,-1.0,7.2,0.0,0.0,136.0,9.0,1026.4
2023-12-21,4.5,0.6,8.9,0.3,0.0,102.0,8.3,1026.6
2023-12-22,6.6,6.1,7.2,12.7,0.0,160.0,8.6,1021.1
2023-12-23,7.4,6.1,9.4,0.0,0.0,55.0,4.0,1020.3
2023-12-24,9.8,8.9,12.8,0.0,0.0,148.0,13.3,1020.1
2023-12-25,11.7,10.0,15.0,9.9,0.0,119.0,19.1,1012.3
2023-12-26,6.8,-0.5,10.0,0.3,0.0,231.0,10.4,1014.5
2023-12-27,2.4,-1.0,5.6,0.0,0.0,21.0,14.4,1015.5
2023-12-28,3.1,1.1,5.6,3.3,0.0,338.0,18.0,1009.5
2023-12-29,3.9,-0.5,4.4,3.6,0.0,329.0,15.5,1009.7
2023-12-30,-0.3,-2.7,2.8,0.0,0.0,223.0,11.2,1010.9
2023-12-31,1.1,-0.5,2.2,2.0,0.0,289.0,16.6,1013.8
2024-01-01,-0.3,-2.7,0.0,0.0,0.0,294.0,16.2,1025.1
2024-02-01,-0.9,-3.2,3.9,0.0,0.0,240.0,19.4,1021.0
2024-03-01,0.5,-0.5,2.2,0.0,0.0,298.0,11.5,1018.7
2024-04-01,0.1,-4.3,2.8,0.0,0.0,330.0,7.9,1026.6
2024-05-01,-0.3,-3.2,2.8,0.3,0.0,161.0,10.8,1022.0
2024-06-01,0.3,-0.5,1.1,5.3,50.0,189.0,6.8,1008.1
2024-07-01,0.2,-0.5,1.1,0.5,80.0,260.0,12.6,1014.3
2024-08-01,0.6,-1.0,2.2,2.0,30.0,120.0,14.4,1021.5
2024-09-01,1.4,0.6,2.2,23.6,30.0,39.0,21.2,990.9
2024-10-01,0.4,-1.0,1.1,0.0,50.0,244.0,19.4,999.6
2024-11-01,-0.3,-2.7,1.1,0.3,50.0,227.0,13.3,1008.5
2024-12-01,0.1,-1.0,2.2,19.6,50.0,68.0,21.6,994.3
2024-01-13,-3.0,-17.1,0.6,2.3,130.0,267.0,26.6,1002.2
2024-01-14,-19.2,-23.2,-16.0,0.0,100.0,250.0,25.9,1021.5
2024-01-15,-21.6,-23.2,-16.6,0.0,100.0,241.0,17.6,1024.9
2024-01-16,-18.6,-21.6,-16.0,0.0,100.0,242.0,25.9,1019.5
2024-01-17,-13.8,-16.6,-6.6,0.0,100.0,237.0,20.9,1015.4
2024-01-18,-6.5,-11.0,-2.1,1.5,100.0,345.0,10.4,1017.3
2024-01-19,-10.9,-14.9,-9.9,1.0,130.0,306.0,22.7,1024.4
2024-01-20,-12.1,-15.5,-7.7,0.0,100.0,301.0,15.8,1033.7
2024-01-21,-12.8,-17.1,-6.0,0.0,100.0,196.0,15.8,1034.1
2024-01-22,-3.7,-6.0,1.1,0.8,100.0,207.0,18.4,1024.4
2024-01-23,1.2,0.6,2.8,9.1,100.0,56.0,6.1,1023.5
2024-01-24,1.9,1.1,3.3,4.6,80.0,33.0,9.4,1020.4
2024-01-25,2.5,1.7,3.3,7.1,30.0,33.0,14.4,1017.8
2024-01-26,3.4,2.8,4.4,9.7,0.0,344.0,9.4,1019.3
2024-01-27,3.1,2.2,5.0,0.3,0.0,3.0,12.2,1021.1
2024-01-28,2.9,0.6,3.9,1.0,0.0,334.0,18.4,1019.9
2024-01-29,0.9,-1.0,3.9,0.0,0.0,230.0,17.6,1019.3
2024-01-30,3.4,2.8,5.0,0.0,0.0,297.0,15.5,1013.6
2024-01-31,3.0,2.2,3.3,0.0,0.0,239.0,16.2,1018.8
2024-01-02,4.6,1.7,12.8,0.0,0.0,305.0,16.6,1014.1
2024-02-02,3.3,-0.5,5.6,0.0,0.0,42.0,16.6,1020.4
2024-03-02,1.2,-1.6,5.6,0.0,0.0,54.0,11.2,1019.7
2024-04-02,2.1,-1.6,7.8,0.0,0.0,33.0,14.8,1017.9
2024-05-02,1.3,-1.0,5.0,0.0,0.0,18.0,16.9,1020.6
2024-06-02,2.8,-1.0,8.9,0.0,0.0,322.0,7.9,1022.9
2024-07-02,3.1,-1.0,9.4,0.0,0.0,158.0,10.4,1020.1
2024-08-02,9.9,6.1,15.0,0.5,0.0,185.0,26.6,1007.8
2024-09-02,10.3,2.2,13.3,0.0,0.0,248.0,21.2,1007.9
2024-10-02,3.3,-1.0,5.6,0.0,0.0,291.0,13.0,1015.0
2024-11-02,0.6,-3.8,5.0,0.0,0.0,327.0,9.0,1018.1
2024-12-02,0.9,-3.8,7.8,0.0,0.0,258.0,9.4,1012.5
2024-02-13,2.0,-1.6,4.4,0.0,0.0,323.0,10.8,1016.6
2024-02-14,1.3,-3.2,8.3,0.0,0.0,164.0,9.4,1021.7
2024-02-15,5.0,-1.0,6.7,2.0,0.0,286.0,21.6,1015.5
2024-02-16,-0.8,-7.7,0.6,0.0,0.0,324.0,14.8,1020.5
2024-02-17,-5.7,-10.5,-1.6,0.0,0.0,269.0,25.9,1018.8
2024-02-18,-0.8,-4.3,7.8,0.0,0.0,263.0,18.7,1011.7
2024-02-19,1.8,-4.9,10.0,0.0,0.0,237.0,6.1,1019.7
2024-02-20,5.4,-1.6,13.9,0.0,0.0,177.0,14.8,1020.3
2024-02-21,11.2,7.2,17.2,0.0,0.0,222.0,15.5,1012.4
2024-02-22,11.1,5.6,16.1,0.0,0.0,340.0,9.4,1005.7
2024-02-23,7.5,-2.1,11.1,2.0,0.0,336.0,23.0,1006.6
2024-02-24,-2.2,-6.6,1.7,0.0,30.0,288.0,15.8,1016.7
2024-02-25,4.6,0.0,16.1,0.0,0.0,215.0,16.9,1008.7
2024-02-26,11.5,2.8,21.7,0.0,0.0,134.0,16.9,1005.0
2024-02-27,17.1,11.1,23.3,11.4,0.0,192.0,21.6,992.8
2024-02-28,3.9,-6.6,11.7,0.5,0.0,290.0,26.6,1013.5
2024-02-29,-2.0,-6.6,7.2,0.0,0.0,214.0,15.5,1029.0
2024-01-03,4.1,-0.5,7.8,0.0,0.0,189.0,15.1,1021.2
2024-02-03,7.6,1.7,15.6,0.0,0.0,192.0,14.0,1017.2
2024-03-03,12.6,6.1,22.8,0.0,0.0,172.0,29.5,1010.5
2024-04-03,16.6,6.7,22.2,1.8,0.0,178.0,17.6,1010.7
2024-05-03,8.8,4.4,7.2,19.0,0.0,17.0,27.7,1015.1
2024-06-03,5.4,2.8,8.3,0.0,0.0,20.0,21.6,1018.7
2024-07-03,5.5,2.2,10.6,0.0,0.0,80.0,11.5,1018.3
2024-08-03,6.8,3.9,7.8,23.1,0.0,40.0,19.1,1011.8
2024-09-03,4.9,0.6,7.2,0.0,0.0,308.0,20.5,1011.4
2024-10-03,2.9,-1.0,8.3,0.0,0.0,313.0,18.4,1018.8
2024-11-03,7.4,0.6,19.4,0.0,0.0,213.0,23.0,1016.9
2024-12-03,14.6,8.3,21.7,0.0,0.0,219.0,20.5,1009.6
2024-03-13,15.1,8.9,20.6,0.0,0.0,80.0,13.0,1010.1
2024-03-14,11.0,4.4,17.8,10.9,0.0,36.0,20.9,1010.3
2024-03-15,6.2,2.8,12.2,0.0,0.0,46.0,14.4,1018.7
2024-03-16,8.0,4.4,14.4,0.0,0.0,241.0,25.9,1008.0
2024-03-17,3.8,-1.6,5.0,0.0,0.0,305.0,20.5,1011.4
2024-03-18,-1.1,-4.3,2.8,0.0,0.0,295.0,18.0,1018.9
2024-03-19,3.4,-1.6,14.4,0.0,0.0,257.0,23.0,1007.1
2024-03-20,4.9,-1.6,6.7,0.0,0.0,332.0,19.4,1015.7
2024-03-21,0.4,-2.7,5.0,0.0,0.0,52.0,8.3,1024.9
2024-03-22,1.6,-0.5,3.9,3.3,0.0,60.0,16.9,1020.1
2024-03-23,1.1,-2.1,3.3,0.0,0.0,31.0,19.1,1025.3
2024-03-24,3.0,0.6,8.9,0.0,0.0,121.0,23.0,1018.6
2024-03-25,10.5,7.8,17.2,11.9,0.0,153.0,19.1,1006.1
2024-03-26,10.4,0.0,12.8,3.6,0.0,205.0,31.0,999.6
2024-03-27,1.3,-1.6,5.6,0.0,0.0,255.0,20.5,1016.5
2024-03-28,3.6,-1.6,10.6,0.0,0.0,253.0,11.5,1019.2
2024-03-29,5.7,0.0,12.2,0.8,0.0,60.0,12.2,1016.6
2024-03-30,9.0,4.4,16.1,10.2,0.0,2.0,14.0,1009.6
2024-03-31,5.9,3.3,12.2,6.6,0.0,45.0,16.9,1013.9
2024-01-04,6.4,5.6,8.9,11.2,0.0,56.0,23.0,1010.6
2024-02-04,6.2,2.2,7.2,10.2,0.0,33.0,22.7,996.7
2024-03-04,2.3,1.1,3.9,7.6,0.0,281.0,22.7,991.0
2024-04-04,3.4,2.2,7.2,1.8,0.0,330.0,22.0,1005.1
2024-05-04,5.4,2.2,9.4,0.0,0.0,1.0,16.9,1019.6
2024-06-04,5.8,0.0,11.7,0.0,0.0,40.0,12.2,1023.0
2024-07-04,6.7,3.9,10.0,9.4,0.0,111.0,16.9,1014.7
2024-08-04,12.8,8.3,21.7,0.0,0.0,195.0,18.0,1010.9
2024-09-04,15.4,9.4,17.2,0.0,0.0,240.0,13.7,1011.5
2024-10-04,13.4,7.2,20.6,0.0,0.0,30.0,7.9,1012.1
2024-11-04,13.1,9.4,15.6,0.3,0.0,10.0,15.8,1002.2
2024-12-04,12.3,9.4,17.8,1.5,0.0,300.0,21.6,1007.6
2024-04-13,13.0,6.7,21.7,0.0,0.0,247.0,15.5,1015.3
2024-04-14,20.8,11.7,27.2,0.0,0.0,210.0,18.4,1006.0
2024-04-15,17.1,8.9,24.4,0.0,0.0,63.0,12.6,1014.2
2024-04-16,17.1,10.6,27.2,2.5,0.0,109.0,22.3,1011.1
2024-04-17,18.6,11.7,20.0,4.8,0.0,234.0,27.7,1005.0
2024-04-18,12.0,8.3,14.4,2.5,0.0,2.0,11.9,1016.3
2024-04-19,9.6,5.0,13.3,0.0,0.0,292.0,26.3,1018.5
2024-04-20,5.9,1.7,7.2,0.0,0.0,291.0,19.1,1022.5
2024-04-21,6.5,0.6,14.4,0.0,0.0,275.0,13.3,1021.0
2024-04-22,11.9,5.0,19.4,0.0,0.0,219.0,22.0,1016.0
2024-04-23,15.1,5.0,17.8,0.0,0.0,222.0,25.6,1008.5
2024-04-24,7.3,1.7,8.3,0.0,0.0,34.0,21.6,1023.6
2024-04-25,6.5,0.6,14.4,0.0,0.0,68.0,9.7,1025.8
2024-04-26,9.6,6.1,17.2,9.7,0.0,118.0,21.6,1016.9
2024-04-27,18.7,15.0,26.1,0.8,0.0,200.0,25.2,1010.5
2024-04-28,19.6,15.0,23.9,9.1,0.0,170.0,15.8,1011.7
2024-04-29,19.1,12.2,21.1,16.8,0.0,219.0,16.9,1009.6
2024-04-30,15.8,10.0,23.3,0.0,0.0,236.0,12.2,1012.1
2024-01-05,20.8,14.4,23.9,0.3,0.0,261.0,16.9,1011.1
2024-02-05,18.7,12.2,27.2,16.0,0.0,125.0,14.4,1012.1
2024-03-05,18.1,11.7,20.6,4.1,0.0,26.0,12.6,1015.1
2024-04-05,17.3,8.3,27.2,5.6,0.0,234.0,13.7,1013.2
2024-05-05,14.9,10.0,17.8,0.0,0.0,28.0,13.0,1017.2
2024-06-05,14.5,8.9,21.1,0.0,0.0,68.0,14.0,1013.9
2024-07-05,18.5,14.4,23.9,19.8,0.0,174.0,16.2,1001.7
2024-08-05,19.3,11.7,26.1,0.0,0.0,33.0,11.5,1005.0
2024-09-05,14.9,9.4,17.2,13.0,0.0,29.0,18.4,1008.4
2024-10-05,12.8,7.8,19.4,2.8,0.0,283.0,13.7,1011.5
2024-11-05,15.4,10.6,21.1,0.0,0.0,293.0,15.5,1009.0
2024-12-05,17.6,9.4,28.3,0.0,0.0,220.0,15.1,1009.3
2024-05-13,22.4,16.7,27.2,3.0,0.0,219.0,13.7,1007.5
2024-05-14,14.5,10.6,16.7,0.8,0.0,28.0,23.0,1009.1
2024-05-15,14.4,11.1,19.4,0.0,0.0,32.0,19.1,1010.7
2024-05-16,16.6,11.1,23.9,12.2,0.0,189.0,11.5,1009.0
2024-05-17,20.3,15.0,27.2,0.0,0.0,201.0,8.6,1007.7
2024-05-18,21.8,15.0,29.4,0.0,0.0,222.0,9.7,1009.9
2024-05-19,23.6,16.7,24.4,0.0,0.0,52.0,14.8,1014.1
2024-05-20,21.7,16.1,30.0,0.0,0.0,55.0,16.9,1010.7
2024-05-21,23.7,16.1,31.7,0.0,0.0,152.0,24.5,1006.0
2024-05-22,23.1,16.1,26.7,0.0,0.0,247.0,23.8,1006.6
2024-05-23,20.6,14.4,27.2,0.0,0.0,167.0,9.4,1012.3
2024-05-24,20.8,17.8,25.0,1.5,0.0,159.0,16.2,1008.1
2024-05-25,19.8,13.3,24.4,0.0,0.0,341.0,13.3,1010.4
2024-05-26,17.4,14.4,22.8,18.8,0.0,116.0,14.4,1003.9
2024-05-27,17.7,14.4,23.3,0.0,0.0,286.0,18.0,1004.6
2024-05-28,17.2,12.2,22.2,5.3,0.0,284.0,12.6,1013.7
2024-05-29,15.6,9.4,21.1,0.0,0.0,0.0,17.6,1021.0
2024-05-30,14.7,7.2,21.1,0.0,0.0,27.0,11.5,1023.2
2024-05-31,17.7,10.0,26.1,0.0,0.0,131.0,11.5,1021.6
2024-01-06,19.0,15.6,20.0,24.1,0.0,133.0,11.2,1015.1
2024-02-06,18.3,15.0,25.0,0.0,0.0,37.0,10.8,1014.5
2024-03-06,21.4,14.4,30.0,0.0,0.0,168.0,14.8,1009.9
2024-04-06,25.9,20.6,29.4,3.3,0.0,156.0,13.0,1006.5
2024-05-06,23.1,20.6,26.1,7.6,0.0,234.0,15.8,1002.1
2024-06-06,22.4,17.8,25.6,0.0,0.0,281.0,22.7,1003.5
2024-07-06,20.8,15.0,25.6,0.0,0.0,284.0,17.6,1008.6
2024-08-06,19.6,12.8,25.0,1.8,0.0,327.0,10.8,1009.8
2024-09-06,18.2,12.8,26.7,0.0,0.0,290.0,20.9,1010.9
2024-10-06,16.2,11.7,20.6,0.3,0.0,23.0,16.9,1014.8
2024-11-06,17.1,10.0,25.6,0.0,0.0,250.0,9.0,1014.7
2024-12-06,24.7,18.9,32.8,0.0,0.0,233.0,13.0,1011.2
2024-06-13,27.5,21.7,32.8,0.3,0.0,237.0,15.5,1009.5
2024-06-14,25.2,15.6,30.0,0.0,0.0,2.0,14.0,1014.6
2024-06-15,21.6,14.4,30.0,0.0,0.0,126.0,16.2,1017.0
2024-06-16,26.9,21.7,35.0,0.3,0.0,196.0,20.2,1011.5
2024-06-17,29.1,25.0,36.1,0.0,0.0,207.0,19.8,1011.9
2024-06-18,29.6,25.6,34.4,0.0,0.0,194.0,24.8,1014.3
2024-06-19,29.3,22.8,33.9,2.3,0.0,217.0,15.5,1020.7
2024-06-20,25.0,17.8,29.4,0.3,0.0,29.0,13.7,1024.2
2024-06-21,24.6,18.9,34.4,0.0,0.0,218.0,9.7,1020.3
2024-06-22,28.0,20.6,33.9,23.1,0.0,206.0,22.7,1010.7
2024-06-23,24.7,20.6,26.7,0.0,0.0,294.0,15.8,1007.8
2024-06-24,24.2,18.3,31.1,0.0,0.0,70.0,9.0,1012.6
2024-06-25,26.4,21.7,29.4,11.4,0.0,222.0,21.6,1007.1
2024-06-26,26.1,17.8,30.6,0.0,0.0,324.0,15.5,1009.4
2024-06-27,20.3,16.1,23.3,0.0,0.0,45.0,15.8,1015.5
2024-06-28,20.0,18.3,23.3,3.8,0.0,154.0,11.5,1010.4
2024-06-29,25.6,21.1,31.1,0.3,0.0,267.0,16.9,1010.2
2024-06-30,20.6,15.0,21.7,0.0,0.0,17.0,19.4,1023.6
2024-01-07,18.5,12.2,23.9,0.0,0.0,77.0,11.9,1023.8
2024-02-07,22.1,19.4,29.4,0.3,0.0,156.0,18.4,1014.6
2024-03-07,26.6,22.8,31.1,2.3,0.0,248.0,12.2,1011.4
2024-04-07,25.2,20.6,28.9,0.0,0.0,192.0,5.0,1011.8
2024-05-07,24.6,20.0,27.8,0.0,0.0,250.0,18.0,1008.4
2024-06-07,22.4,17.8,28.3,0.0,0.0,185.0,8.6,1013.2
2024-07-07,23.3,18.9,30.6,27.2,0.0,141.0,11.9,1015.1
2024-08-07,24.0,20.6,30.0,0.0,0.0,218.0,12.6,1013.5
2024-09-07,24.9,20.6,27.2,9.7,0.0,25.0,8.3,1012.0
2024-10-07,22.9,18.9,28.9,5.8,0.0,11.0,12.6,1011.4
2024-11-07,22.6,18.9,27.2,0.0,0.0,23.0,11.2,1017.3
2024-12-07,23.7,17.8,30.0,0.0,0.0,49.0,9.7,1019.1
2024-07-13,26.0,19.4,32.8,40.6,0.0,183.0,12.2,1018.8
2024-07-14,24.3,19.4,31.1,41.7,0.0,208.0,14.4,1013.4
2024-07-15,26.1,20.6,32.2,13.5,0.0,215.0,13.0,1008.6
2024-07-16,25.2,20.6,29.4,0.0,0.0,244.0,13.0,1008.5
2024-07-17,24.8,17.8,27.8,0.0,0.0,337.0,17.6,1014.1
2024-07-18,20.6,16.1,23.9,0.0,0.0,29.0,14.8,1021.3
2024-07-19,20.8,15.6,26.7,0.0,0.0,205.0,10.1,1021.0
2024-07-20,22.5,17.2,27.2,0.0,0.0,322.0,6.1,1019.3
2024-07-21,23.6,18.9,28.9,0.0,0.0,19.0,7.2,1018.5
2024-07-22,23.4,18.3,28.9,0.0,0.0,30.0,6.5,1016.1
2024-07-23,24.4,19.4,29.4,5.1,0.0,252.0,10.4,1015.4
2024-07-24,22.1,19.4,23.9,0.0,0.0,41.0,10.8,1019.6
2024-07-25,21.5,16.7,25.6,0.0,0.0,59.0,11.9,1023.1
2024-07-26,21.7,16.1,27.2,0.0,0.0,73.0,9.4,1021.3
2024-07-27,23.8,18.9,29.4,0.0,0.0,163.0,9.7,1018.4
2024-07-28,24.7,21.1,29.4,0.8,0.0,170.0,12.6,1014.5
2024-07-29,24.6,21.7,28.9,2.8,0.0,223.0,10.8,1009.8
2024-07-30,25.8,21.1,32.2,0.0,0.0,280.0,6.8,1009.6
2024-07-31,27.2,22.2,33.3,0.0,0.0,239.0,8.3,1011.9
2024-01-08,27.1,20.6,31.1,13.0,0.0,231.0,7.9,1012.4
2024-02-08,24.6,20.6,30.6,0.0,0.0,341.0,13.0,1012.7
2024-03-08,26.9,22.8,32.8,0.0,0.0,18.0,9.7,1013.2
2024-04-08,26.9,21.7,32.8,0.0,0.0,260.0,7.6,1014.4
2024-05-08,27.3,23.3,32.8,0.0,0.0,193.0,13.0,1014.6
2024-06-08,22.2,19.4,23.9,8.6,0.0,26.0,22.7,1013.3
2024-07-08,22.2,17.8,25.6,0.0,0.0,53.0,17.3,1015.0
2024-08-08,22.2,17.8,28.3,0.0,0.0,309.0,9.0,1012.7
2024-09-08,20.7,15.6,22.2,0.0,0.0,292.0,15.8,1015.5
2024-10-08,18.4,13.3,23.9,0.0,0.0,267.0,16.9,1018.5
2024-11-08,20.3,14.4,26.7,0.0,0.0,284.0,11.9,1018.6
2024-12-08,21.7,16.1,27.8,0.0,0.0,243.0,7.2,1019.0
2024-08-13,23.4,17.8,30.0,0.0,0.0,355.0,7.6,1019.3
2024-08-14,24.6,18.9,30.0,0.0,0.0,91.0,9.7,1019.2
2024-08-15,22.9,19.4,24.4,6.4,0.0,161.0,16.6,1013.7
2024-08-16,24.1,19.4,30.6,5.6,0.0,230.0,14.8,1008.3
2024-08-17,23.4,20.6,28.9,4.3,0.0,283.0,13.3,1008.0
2024-08-18,22.2,20.0,26.7,0.3,0.0,344.0,20.2,1013.2
2024-08-19,21.6,17.2,25.0,0.0,0.0,17.0,21.6,1019.2
2024-08-20,19.4,14.4,22.2,0.0,0.0,37.0,13.0,1023.5
2024-08-21,18.4,13.3,24.4,0.0,0.0,23.0,7.2,1024.8
2024-08-22,19.1,12.8,26.7,0.0,0.0,246.0,5.4,1024.1
2024-08-23,21.4,15.0,27.8,0.0,0.0,205.0,7.9,1022.7
2024-08-24,24.6,17.8,32.8,0.0,0.0,24.0,6.5,1020.2
2024-08-25,27.7,23.3,33.9,0.0,0.0,197.0,15.5,1019.7
2024-08-26,29.9,26.1,35.6,0.0,0.0,210.0,16.9,1017.4
2024-08-27,30.9,23.3,37.2,16.3,0.0,232.0,13.7,1014.7
2024-08-28,24.9,21.7,28.9,4.6,0.0,239.0,13.7,1018.1
2024-08-29,24.5,21.7,31.1,0.0,0.0,85.0,12.2,1019.5
2024-08-30,25.1,20.6,28.3,7.1,0.0,276.0,11.9,1016.1
2024-08-31,23.2,16.7,28.9,0.0,0.0,273.0,9.4,1016.6
2024-01-09,22.3,15.6,24.4,0.0,0.0,355.0,18.4,1017.2
2024-02-09,19.1,14.4,24.4,0.0,0.0,44.0,8.6,1025.2
2024-03-09,19.4,14.4,25.6,0.0,0.0,109.0,9.0,1025.9
2024-04-09,21.1,14.4,28.9,0.0,0.0,153.0,8.6,1023.9
2024-05-09,23.9,17.8,30.6,1.0,0.0,269.0,10.4,1019.1
2024-06-09,20.1,12.2,21.1,0.0,0.0,358.0,18.7,1019.5
2024-07-09,14.4,8.9,19.4,0.0,0.0,347.0,14.4,1022.4
2024-08-09,15.0,9.4,22.2,0.0,0.0,250.0,13.0,1020.9
2024-09-09,19.6,13.9,27.2,0.0,0.0,251.0,14.0,1019.6
2024-10-09,21.1,14.4,27.8,0.0,0.0,222.0,9.4,1018.9
2024-11-09,22.6,15.0,30.6,0.0,0.0,182.0,5.4,1017.5
2024-12-09,24.0,17.2,30.6,0.0,0.0,45.0,11.2,1017.4
2024-09-13,24.4,18.9,29.4,0.0,0.0,94.0,13.7,1017.7
2024-09-14,25.0,19.4,31.1,0.0,0.0,75.0,8.6,1018.8
2024-09-15,25.2,19.4,32.2,0.0,0.0,107.0,8.6,1019.8
2024-09-16,24.8,18.3,32.2,0.0,0.0,119.0,9.4,1020.0
2024-09-17,23.4,16.7,29.4,0.0,0.0,39.0,7.9,1018.0
2024-09-18,22.5,16.1,31.1,0.0,0.0,53.0,5.0,1014.7
2024-09-19,24.1,16.7,31.7,0.0,0.0,189.0,8.3,1012.3
2024-09-20,26.0,20.6,32.8,0.5,0.0,257.0,12.6,1009.2
2024-09-21,25.2,17.2,33.3,0.0,0.0,185.0,8.6,1011.9
2024-09-22,23.2,17.8,25.6,20.3,0.0,298.0,13.7,1011.0
2024-09-23,18.1,15.6,19.4,0.5,0.0,45.0,15.1,1014.2
2024-09-24,18.0,16.7,19.4,10.9,0.0,333.0,9.7,1008.2
2024-09-25,18.6,13.9,25.0,0.0,0.0,326.0,6.8,1012.9
2024-09-26,19.2,13.9,25.0,0.0,0.0,38.0,11.5,1016.1
2024-09-27,20.3,18.3,22.2,0.0,0.0,37.0,33.1,1010.5
2024-09-28,20.5,18.3,22.2,0.0,0.0,28.0,28.4,1010.2
2024-09-29,21.1,18.9,23.3,0.3,0.0,26.0,21.2,1014.8
2024-09-30,21.6,17.2,26.1,0.0,0.0,68.0,9.7,1014.7
2024-01-10,19.2,12.8,21.1,0.0,0.0,315.0,17.6,1017.4
2024-02-10,15.2,8.9,22.2,0.0,0.0,250.0,9.4,1016.9
2024-03-10,17.7,12.2,26.7,0.0,0.0,347.0,10.8,1017.0
2024-04-10,17.7,14.4,21.1,0.3,0.0,36.0,15.1,1023.6
2024-05-10,19.3,14.4,29.4,0.0,0.0,154.0,20.5,1018.0
